,x,y,objID,label
15668,70584.0,12245.0,14.0,4.0
15669,70586.0,12247.0,14.0,4.0
15670,70587.0,12251.0,14.0,4.0
15671,70588.0,12253.0,14.0,4.0
15672,70588.0,12254.0,14.0,4.0
15673,70590.0,12255.0,14.0,4.0
15674,70591.0,12255.0,14.0,4.0
15675,70592.0,12257.0,14.0,4.0
15676,70595.0,12257.0,14.0,4.0
15677,70597.0,12258.0,14.0,4.0
15678,70600.0,12258.0,14.0,4.0
15679,70606.0,12259.0,14.0,4.0
15680,70608.0,12259.0,14.0,4.0
15681,70610.0,12259.0,14.0,4.0
15682,70612.0,12259.0,14.0,4.0
15683,70616.0,12255.0,14.0,4.0
15684,70618.0,12254.0,14.0,4.0
15685,70619.0,12253.0,14.0,4.0
15686,70620.0,12252.0,14.0,4.0
15687,70622.0,12249.0,14.0,4.0
15688,70624.0,12246.0,14.0,4.0
15689,70625.0,12245.0,14.0,4.0
15690,70626.0,12242.0,14.0,4.0
15691,70628.0,12242.0,14.0,4.0
15692,70628.0,12241.0,14.0,4.0
15693,70628.0,12240.0,14.0,4.0
15694,70629.0,12238.0,14.0,4.0
15695,70630.0,12237.0,14.0,4.0
15696,70631.0,12234.0,14.0,4.0
15697,70632.0,12229.0,14.0,4.0
15698,70633.0,12225.0,14.0,4.0
15699,70633.0,12222.0,14.0,4.0
15700,70633.0,12217.0,14.0,4.0
15701,70634.0,12213.0,14.0,4.0
15702,70634.0,12211.0,14.0,4.0
15703,70635.0,12208.0,14.0,4.0
15704,70635.0,12204.0,14.0,4.0
15705,70636.0,12203.0,14.0,4.0
15706,70636.0,12200.0,14.0,4.0
15707,70637.0,12198.0,14.0,4.0
15708,70637.0,12196.0,14.0,4.0
15709,70638.0,12191.0,14.0,4.0
15710,70640.0,12190.0,14.0,4.0
15711,70640.0,12189.0,14.0,4.0
15712,70640.0,12187.0,14.0,4.0
15713,70640.0,12183.0,14.0,4.0
15714,70640.0,12182.0,14.0,4.0
15715,70640.0,12178.0,14.0,4.0
15716,70640.0,12177.0,14.0,4.0
15717,70640.0,12171.0,14.0,4.0
15718,70638.0,12166.0,14.0,4.0
15719,70637.0,12165.0,14.0,4.0
15720,70635.0,12160.0,14.0,4.0
15721,70634.0,12158.0,14.0,4.0
15722,70633.0,12157.0,14.0,4.0
15723,70632.0,12155.0,14.0,4.0
15724,70630.0,12154.0,14.0,4.0
15725,70628.0,12153.0,14.0,4.0
15726,70626.0,12153.0,14.0,4.0
15727,70624.0,12151.0,14.0,4.0
15728,70623.0,12151.0,14.0,4.0
15729,70621.0,12152.0,14.0,4.0
15730,70850.0,12452.0,15.0,4.0
15731,70848.0,12452.0,15.0,4.0
15732,70840.0,12448.0,15.0,4.0
15733,70838.0,12446.0,15.0,4.0
15734,70835.0,12444.0,15.0,4.0
15735,70832.0,12443.0,15.0,4.0
15736,70830.0,12442.0,15.0,4.0
15737,70829.0,12442.0,15.0,4.0
15738,70826.0,12440.0,15.0,4.0
15739,70824.0,12439.0,15.0,4.0
15740,70822.0,12439.0,15.0,4.0
15741,70821.0,12438.0,15.0,4.0
15742,70814.0,12438.0,15.0,4.0
15743,70813.0,12438.0,15.0,4.0
15744,70810.0,12438.0,15.0,4.0
15745,70805.0,12438.0,15.0,4.0
15746,70803.0,12437.0,15.0,4.0
15747,70800.0,12437.0,15.0,4.0
15748,70799.0,12437.0,15.0,4.0
15749,70797.0,12437.0,15.0,4.0
15750,70796.0,12438.0,15.0,4.0
15751,70795.0,12439.0,15.0,4.0
15752,70794.0,12441.0,15.0,4.0
15753,70793.0,12443.0,15.0,4.0
15754,70793.0,12444.0,15.0,4.0
15755,70792.0,12445.0,15.0,4.0
15756,70792.0,12447.0,15.0,4.0
15757,70792.0,12449.0,15.0,4.0
15758,70792.0,12452.0,15.0,4.0
15759,70793.0,12455.0,15.0,4.0
15760,70793.0,12456.0,15.0,4.0
15761,70794.0,12458.0,15.0,4.0
15762,70795.0,12460.0,15.0,4.0
15763,70798.0,12463.0,15.0,4.0
15764,70803.0,12465.0,15.0,4.0
15765,70805.0,12467.0,15.0,4.0
15766,70808.0,12468.0,15.0,4.0
15767,70810.0,12470.0,15.0,4.0
15768,70811.0,12471.0,15.0,4.0
15769,70812.0,12473.0,15.0,4.0
15770,70813.0,12475.0,15.0,4.0
15771,70814.0,12477.0,15.0,4.0
15772,70814.0,12478.0,15.0,4.0
15773,70816.0,12482.0,15.0,4.0
15774,70819.0,12485.0,15.0,4.0
15775,70821.0,12488.0,15.0,4.0
15776,70823.0,12490.0,15.0,4.0
15777,70826.0,12492.0,15.0,4.0
15778,70829.0,12496.0,15.0,4.0
15779,70834.0,12500.0,15.0,4.0
15780,70835.0,12503.0,15.0,4.0
15781,70839.0,12505.0,15.0,4.0
15782,70841.0,12508.0,15.0,4.0
15783,70843.0,12510.0,15.0,4.0
15784,70845.0,12511.0,15.0,4.0
15785,70847.0,12512.0,15.0,4.0
15786,70848.0,12514.0,15.0,4.0
15787,70850.0,12515.0,15.0,4.0
15788,70851.0,12516.0,15.0,4.0
15789,70854.0,12519.0,15.0,4.0
15790,70857.0,12519.0,15.0,4.0
15791,70859.0,12521.0,15.0,4.0
15792,70861.0,12523.0,15.0,4.0
15793,70864.0,12525.0,15.0,4.0
15794,70866.0,12527.0,15.0,4.0
15795,70870.0,12529.0,15.0,4.0
15796,70871.0,12530.0,15.0,4.0
15797,70873.0,12532.0,15.0,4.0
15798,70874.0,12533.0,15.0,4.0
15799,70876.0,12535.0,15.0,4.0
15800,70877.0,12537.0,15.0,4.0
15801,70878.0,12538.0,15.0,4.0
15802,70880.0,12541.0,15.0,4.0
15803,70880.0,12544.0,15.0,4.0
15804,70883.0,12547.0,15.0,4.0
15805,70885.0,12549.0,15.0,4.0
15806,70886.0,12550.0,15.0,4.0
15807,70888.0,12552.0,15.0,4.0
15808,70890.0,12555.0,15.0,4.0
15809,70891.0,12557.0,15.0,4.0
15810,70893.0,12559.0,15.0,4.0
15811,70894.0,12563.0,15.0,4.0
15812,70900.0,12567.0,15.0,4.0
15813,70901.0,12568.0,15.0,4.0
15814,70903.0,12570.0,15.0,4.0
15815,70905.0,12571.0,15.0,4.0
15816,70906.0,12572.0,15.0,4.0
15817,70907.0,12576.0,15.0,4.0
15818,70908.0,12578.0,15.0,4.0
15819,70910.0,12579.0,15.0,4.0
15820,70911.0,12580.0,15.0,4.0
15821,70914.0,12583.0,15.0,4.0
15822,70915.0,12584.0,15.0,4.0
15823,70917.0,12586.0,15.0,4.0
15824,70919.0,12588.0,15.0,4.0
15825,70920.0,12590.0,15.0,4.0
15826,70922.0,12593.0,15.0,4.0
15827,70923.0,12597.0,15.0,4.0
15828,70925.0,12602.0,15.0,4.0
15829,70927.0,12605.0,15.0,4.0
15830,70927.0,12606.0,15.0,4.0
15831,70928.0,12609.0,15.0,4.0
15832,70928.0,12611.0,15.0,4.0
15833,70929.0,12615.0,15.0,4.0
15834,70929.0,12617.0,15.0,4.0
15835,70930.0,12620.0,15.0,4.0
15836,70931.0,12623.0,15.0,4.0
15837,70931.0,12627.0,15.0,4.0
15838,70931.0,12628.0,15.0,4.0
15839,70931.0,12630.0,15.0,4.0
15840,70931.0,12631.0,15.0,4.0
15841,70931.0,12636.0,15.0,4.0
15842,70931.0,12644.0,15.0,4.0
15843,70931.0,12648.0,15.0,4.0
15844,70931.0,12654.0,15.0,4.0
15845,70931.0,12657.0,15.0,4.0
15846,70931.0,12659.0,15.0,4.0
15847,70931.0,12662.0,15.0,4.0
15848,70931.0,12663.0,15.0,4.0
15849,70931.0,12667.0,15.0,4.0
15850,70931.0,12670.0,15.0,4.0
15851,70931.0,12673.0,15.0,4.0
15852,70930.0,12676.0,15.0,4.0
15853,70930.0,12678.0,15.0,4.0
15854,70931.0,12681.0,15.0,4.0
15855,70931.0,12684.0,15.0,4.0
15856,70931.0,12685.0,15.0,4.0
15857,70931.0,12686.0,15.0,4.0
15858,70930.0,12689.0,15.0,4.0
15859,70930.0,12691.0,15.0,4.0
15860,70930.0,12692.0,15.0,4.0
15861,70930.0,12694.0,15.0,4.0
15862,70930.0,12696.0,15.0,4.0
15863,70930.0,12697.0,15.0,4.0
15864,70929.0,12699.0,15.0,4.0
15865,70929.0,12702.0,15.0,4.0
15866,70928.0,12709.0,15.0,4.0
15867,70927.0,12712.0,15.0,4.0
15868,70925.0,12715.0,15.0,4.0
15869,70925.0,12718.0,15.0,4.0
15870,70924.0,12721.0,15.0,4.0
15871,70923.0,12725.0,15.0,4.0
15872,70923.0,12729.0,15.0,4.0
15873,70922.0,12731.0,15.0,4.0
15874,70921.0,12735.0,15.0,4.0
15875,70921.0,12736.0,15.0,4.0
15876,70921.0,12741.0,15.0,4.0
15877,70921.0,12742.0,15.0,4.0
15878,70921.0,12744.0,15.0,4.0
15879,70921.0,12748.0,15.0,4.0
15880,70920.0,12751.0,15.0,4.0
15881,70920.0,12757.0,15.0,4.0
15882,70919.0,12763.0,15.0,4.0
15883,70918.0,12767.0,15.0,4.0
15884,70918.0,12769.0,15.0,4.0
15885,70919.0,12772.0,15.0,4.0
15886,70919.0,12773.0,15.0,4.0
15887,70920.0,12774.0,15.0,4.0
15888,70921.0,12775.0,15.0,4.0
15889,70922.0,12775.0,15.0,4.0
15890,70924.0,12776.0,15.0,4.0
15891,70926.0,12776.0,15.0,4.0
15892,70928.0,12776.0,15.0,4.0
15893,70931.0,12775.0,15.0,4.0
15894,70933.0,12775.0,15.0,4.0
15895,70936.0,12774.0,15.0,4.0
15896,70938.0,12773.0,15.0,4.0
15897,70941.0,12773.0,15.0,4.0
15898,70942.0,12771.0,15.0,4.0
15899,70943.0,12770.0,15.0,4.0
15900,70945.0,12769.0,15.0,4.0
15901,70946.0,12766.0,15.0,4.0
15902,70947.0,12764.0,15.0,4.0
15903,70948.0,12761.0,15.0,4.0
15904,70949.0,12758.0,15.0,4.0
15905,70950.0,12751.0,15.0,4.0
15906,70950.0,12748.0,15.0,4.0
15907,70951.0,12745.0,15.0,4.0
15908,70951.0,12739.0,15.0,4.0
15909,70951.0,12736.0,15.0,4.0
15910,70951.0,12733.0,15.0,4.0
15911,70950.0,12729.0,15.0,4.0
15912,70950.0,12724.0,15.0,4.0
15913,70950.0,12722.0,15.0,4.0
15914,70950.0,12719.0,15.0,4.0
15915,70950.0,12718.0,15.0,4.0
15916,70951.0,12715.0,15.0,4.0
15917,70951.0,12714.0,15.0,4.0
15918,70951.0,12712.0,15.0,4.0
15919,70953.0,12708.0,15.0,4.0
15920,70953.0,12705.0,15.0,4.0
15921,70954.0,12703.0,15.0,4.0
15922,70955.0,12700.0,15.0,4.0
15923,70956.0,12697.0,15.0,4.0
15924,70957.0,12695.0,15.0,4.0
15925,70958.0,12692.0,15.0,4.0
15926,70958.0,12689.0,15.0,4.0
15927,70959.0,12684.0,15.0,4.0
15928,70961.0,12677.0,15.0,4.0
15929,70962.0,12672.0,15.0,4.0
15930,70964.0,12666.0,15.0,4.0
15931,70964.0,12659.0,15.0,4.0
15932,70964.0,12652.0,15.0,4.0
15933,70966.0,12645.0,15.0,4.0
15934,70966.0,12641.0,15.0,4.0
15935,70967.0,12638.0,15.0,4.0
15936,70967.0,12636.0,15.0,4.0
15937,70966.0,12634.0,15.0,4.0
15938,70966.0,12629.0,15.0,4.0
15939,70966.0,12624.0,15.0,4.0
15940,70966.0,12621.0,15.0,4.0
15941,70966.0,12617.0,15.0,4.0
15942,70966.0,12614.0,15.0,4.0
15943,70965.0,12607.0,15.0,4.0
15944,70963.0,12600.0,15.0,4.0
15945,70961.0,12591.0,15.0,4.0
15946,70961.0,12589.0,15.0,4.0
15947,70961.0,12586.0,15.0,4.0
15948,70962.0,12583.0,15.0,4.0
15949,70962.0,12580.0,15.0,4.0
15950,70961.0,12577.0,15.0,4.0
15951,70961.0,12574.0,15.0,4.0
15952,70961.0,12572.0,15.0,4.0
15953,70959.0,12569.0,15.0,4.0
15954,70959.0,12567.0,15.0,4.0
15955,70958.0,12564.0,15.0,4.0
15956,70958.0,12558.0,15.0,4.0
15957,70957.0,12553.0,15.0,4.0
15958,70955.0,12549.0,15.0,4.0
15959,70953.0,12544.0,15.0,4.0
15960,70952.0,12542.0,15.0,4.0
15961,70950.0,12540.0,15.0,4.0
15962,70948.0,12538.0,15.0,4.0
15963,70943.0,12534.0,15.0,4.0
15964,70941.0,12532.0,15.0,4.0
15965,70939.0,12529.0,15.0,4.0
15966,70937.0,12526.0,15.0,4.0
15967,70935.0,12524.0,15.0,4.0
15968,70934.0,12522.0,15.0,4.0
15969,70931.0,12517.0,15.0,4.0
15970,70928.0,12513.0,15.0,4.0
15971,70925.0,12510.0,15.0,4.0
15972,70923.0,12507.0,15.0,4.0
15973,70919.0,12504.0,15.0,4.0
15974,70916.0,12500.0,15.0,4.0
15975,70914.0,12498.0,15.0,4.0
15976,70911.0,12496.0,15.0,4.0
15977,70908.0,12494.0,15.0,4.0
15978,70904.0,12493.0,15.0,4.0
15979,70902.0,12490.0,15.0,4.0
15980,70899.0,12488.0,15.0,4.0
15981,70890.0,12481.0,15.0,4.0
15982,70887.0,12480.0,15.0,4.0
15983,70885.0,12478.0,15.0,4.0
15984,70883.0,12477.0,15.0,4.0
15985,70882.0,12476.0,15.0,4.0
15986,70881.0,12475.0,15.0,4.0
15987,70879.0,12471.0,15.0,4.0
15988,70871.0,12467.0,15.0,4.0
15989,70867.0,12465.0,15.0,4.0
15990,70866.0,12464.0,15.0,4.0
15991,70863.0,12463.0,15.0,4.0
15992,70860.0,12462.0,15.0,4.0
15993,70856.0,12460.0,15.0,4.0
15994,70855.0,12459.0,15.0,4.0
15995,70854.0,12457.0,15.0,4.0
15996,70850.0,12452.0,15.0,4.0
15997,22649.0,5251.0,1.0,6.0
15998,22628.0,5248.0,1.0,6.0
15999,22624.0,5247.0,1.0,6.0
16000,22614.0,5242.0,1.0,6.0
16001,22608.0,5240.0,1.0,6.0
16002,22605.0,5237.0,1.0,6.0
16003,22600.0,5236.0,1.0,6.0
16004,22597.0,5234.0,1.0,6.0
16005,22596.0,5233.0,1.0,6.0
16006,22591.0,5231.0,1.0,6.0
16007,22586.0,5228.0,1.0,6.0
16008,22580.0,5226.0,1.0,6.0
16009,22574.0,5225.0,1.0,6.0
16010,22564.0,5222.0,1.0,6.0
16011,22555.0,5218.0,1.0,6.0
16012,22552.0,5217.0,1.0,6.0
16013,22547.0,5215.0,1.0,6.0
16014,22538.0,5212.0,1.0,6.0
16015,22528.0,5211.0,1.0,6.0
16016,22525.0,5208.0,1.0,6.0
16017,22519.0,5208.0,1.0,6.0
16018,22514.0,5208.0,1.0,6.0
16019,22510.0,5208.0,1.0,6.0
16020,22507.0,5208.0,1.0,6.0
16021,22505.0,5208.0,1.0,6.0
16022,22500.0,5208.0,1.0,6.0
16023,22496.0,5209.0,1.0,6.0
16024,22493.0,5209.0,1.0,6.0
16025,22491.0,5209.0,1.0,6.0
16026,22485.0,5211.0,1.0,6.0
16027,22482.0,5212.0,1.0,6.0
16028,22477.0,5215.0,1.0,6.0
16029,22474.0,5217.0,1.0,6.0
16030,22469.0,5220.0,1.0,6.0
16031,22468.0,5222.0,1.0,6.0
16032,22464.0,5226.0,1.0,6.0
16033,22461.0,5229.0,1.0,6.0
16034,22458.0,5231.0,1.0,6.0
16035,22457.0,5236.0,1.0,6.0
16036,22455.0,5239.0,1.0,6.0
16037,22452.0,5245.0,1.0,6.0
16038,22452.0,5250.0,1.0,6.0
16039,22452.0,5253.0,1.0,6.0
16040,22450.0,5258.0,1.0,6.0
16041,22452.0,5264.0,1.0,6.0
16042,22453.0,5270.0,1.0,6.0
16043,22453.0,5276.0,1.0,6.0
16044,22453.0,5281.0,1.0,6.0
16045,22455.0,5286.0,1.0,6.0
16046,22455.0,5287.0,1.0,6.0
16047,22457.0,5292.0,1.0,6.0
16048,22457.0,5293.0,1.0,6.0
16049,22460.0,5304.0,1.0,6.0
16050,22461.0,5309.0,1.0,6.0
16051,22463.0,5315.0,1.0,6.0
16052,22464.0,5325.0,1.0,6.0
16053,22466.0,5333.0,1.0,6.0
16054,22468.0,5353.0,1.0,6.0
16055,22468.0,5362.0,1.0,6.0
16056,22468.0,5365.0,1.0,6.0
16057,22468.0,5368.0,1.0,6.0
16058,22469.0,5373.0,1.0,6.0
16059,22471.0,5383.0,1.0,6.0
16060,22471.0,5387.0,1.0,6.0
16061,22472.0,5392.0,1.0,6.0
16062,22472.0,5397.0,1.0,6.0
16063,22472.0,5404.0,1.0,6.0
16064,22475.0,5412.0,1.0,6.0
16065,22478.0,5418.0,1.0,6.0
16066,22478.0,5423.0,1.0,6.0
16067,22480.0,5426.0,1.0,6.0
16068,22485.0,5436.0,1.0,6.0
16069,22488.0,5445.0,1.0,6.0
16070,22493.0,5451.0,1.0,6.0
16071,22494.0,5453.0,1.0,6.0
16072,22497.0,5456.0,1.0,6.0
16073,22499.0,5458.0,1.0,6.0
16074,22503.0,5464.0,1.0,6.0
16075,22508.0,5467.0,1.0,6.0
16076,22514.0,5473.0,1.0,6.0
16077,22519.0,5479.0,1.0,6.0
16078,22524.0,5483.0,1.0,6.0
16079,22525.0,5484.0,1.0,6.0
16080,22527.0,5486.0,1.0,6.0
16081,22528.0,5489.0,1.0,6.0
16082,22532.0,5492.0,1.0,6.0
16083,22535.0,5495.0,1.0,6.0
16084,22547.0,5503.0,1.0,6.0
16085,22553.0,5506.0,1.0,6.0
16086,22564.0,5512.0,1.0,6.0
16087,22571.0,5517.0,1.0,6.0
16088,22583.0,5523.0,1.0,6.0
16089,22586.0,5525.0,1.0,6.0
16090,22593.0,5526.0,1.0,6.0
16091,22597.0,5531.0,1.0,6.0
16092,22599.0,5531.0,1.0,6.0
16093,22610.0,5534.0,1.0,6.0
16094,22619.0,5539.0,1.0,6.0
16095,22624.0,5540.0,1.0,6.0
16096,22632.0,5543.0,1.0,6.0
16097,22639.0,5547.0,1.0,6.0
16098,22649.0,5550.0,1.0,6.0
16099,22652.0,5553.0,1.0,6.0
16100,22655.0,5553.0,1.0,6.0
16101,22660.0,5554.0,1.0,6.0
16102,22664.0,5556.0,1.0,6.0
16103,22669.0,5558.0,1.0,6.0
16104,22680.0,5559.0,1.0,6.0
16105,22688.0,5559.0,1.0,6.0
16106,22697.0,5559.0,1.0,6.0
16107,22702.0,5558.0,1.0,6.0
16108,22707.0,5556.0,1.0,6.0
16109,22714.0,5554.0,1.0,6.0
16110,22718.0,5554.0,1.0,6.0
16111,22725.0,5553.0,1.0,6.0
16112,22732.0,5551.0,1.0,6.0
16113,22733.0,5551.0,1.0,6.0
16114,22738.0,5550.0,1.0,6.0
16115,22743.0,5545.0,1.0,6.0
16116,22749.0,5540.0,1.0,6.0
16117,22760.0,5536.0,1.0,6.0
16118,22763.0,5531.0,1.0,6.0
16119,22768.0,5525.0,1.0,6.0
16120,22771.0,5520.0,1.0,6.0
16121,22774.0,5515.0,1.0,6.0
16122,22777.0,5512.0,1.0,6.0
16123,22780.0,5508.0,1.0,6.0
16124,22783.0,5504.0,1.0,6.0
16125,22791.0,5498.0,1.0,6.0
16126,22797.0,5492.0,1.0,6.0
16127,22800.0,5490.0,1.0,6.0
16128,22805.0,5484.0,1.0,6.0
16129,22808.0,5476.0,1.0,6.0
16130,22811.0,5470.0,1.0,6.0
16131,22814.0,5465.0,1.0,6.0
16132,22819.0,5458.0,1.0,6.0
16133,22821.0,5456.0,1.0,6.0
16134,22822.0,5454.0,1.0,6.0
16135,22824.0,5451.0,1.0,6.0
16136,22825.0,5450.0,1.0,6.0
16137,22825.0,5447.0,1.0,6.0
16138,22827.0,5442.0,1.0,6.0
16139,22828.0,5436.0,1.0,6.0
16140,22830.0,5431.0,1.0,6.0
16141,22833.0,5418.0,1.0,6.0
16142,22833.0,5404.0,1.0,6.0
16143,22833.0,5400.0,1.0,6.0
16144,22835.0,5397.0,1.0,6.0
16145,22835.0,5395.0,1.0,6.0
16146,22833.0,5392.0,1.0,6.0
16147,22833.0,5386.0,1.0,6.0
16148,22830.0,5383.0,1.0,6.0
16149,22828.0,5379.0,1.0,6.0
16150,22827.0,5378.0,1.0,6.0
16151,22824.0,5376.0,1.0,6.0
16152,22821.0,5372.0,1.0,6.0
16153,22814.0,5365.0,1.0,6.0
16154,22810.0,5361.0,1.0,6.0
16155,22805.0,5353.0,1.0,6.0
16156,22802.0,5350.0,1.0,6.0
16157,22797.0,5347.0,1.0,6.0
16158,22794.0,5343.0,1.0,6.0
16159,22783.0,5336.0,1.0,6.0
16160,22777.0,5329.0,1.0,6.0
16161,22771.0,5323.0,1.0,6.0
16162,22761.0,5314.0,1.0,6.0
16163,22757.0,5306.0,1.0,6.0
16164,22749.0,5304.0,1.0,6.0
16165,22746.0,5303.0,1.0,6.0
16166,22744.0,5301.0,1.0,6.0
16167,22739.0,5298.0,1.0,6.0
16168,22733.0,5293.0,1.0,6.0
16169,22727.0,5290.0,1.0,6.0
16170,22722.0,5289.0,1.0,6.0
16171,22714.0,5284.0,1.0,6.0
16172,22711.0,5281.0,1.0,6.0
16173,22707.0,5278.0,1.0,6.0
16174,22703.0,5275.0,1.0,6.0
16175,22697.0,5273.0,1.0,6.0
16176,22696.0,5272.0,1.0,6.0
16177,22691.0,5268.0,1.0,6.0
16178,22688.0,5267.0,1.0,6.0
16179,22682.0,5264.0,1.0,6.0
16180,22680.0,5264.0,1.0,6.0
16181,22675.0,5262.0,1.0,6.0
16182,22672.0,5261.0,1.0,6.0
16183,22671.0,5259.0,1.0,6.0
16184,22663.0,5258.0,1.0,6.0
16185,22660.0,5258.0,1.0,6.0
16186,22660.0,5256.0,1.0,6.0
16187,22658.0,5256.0,1.0,6.0
16188,22649.0,5251.0,1.0,6.0
16189,22689.0,4886.0,2.0,6.0
16190,22685.0,4886.0,2.0,6.0
16191,22649.0,4890.0,2.0,6.0
16192,22639.0,4892.0,2.0,6.0
16193,22619.0,4890.0,2.0,6.0
16194,22600.0,4890.0,2.0,6.0
16195,22585.0,4889.0,2.0,6.0
16196,22568.0,4889.0,2.0,6.0
16197,22547.0,4887.0,2.0,6.0
16198,22532.0,4886.0,2.0,6.0
16199,22521.0,4887.0,2.0,6.0
16200,22516.0,4887.0,2.0,6.0
16201,22514.0,4889.0,2.0,6.0
16202,22510.0,4895.0,2.0,6.0
16203,22508.0,4901.0,2.0,6.0
16204,22507.0,4906.0,2.0,6.0
16205,22507.0,4911.0,2.0,6.0
16206,22507.0,4915.0,2.0,6.0
16207,22505.0,4918.0,2.0,6.0
16208,22505.0,4925.0,2.0,6.0
16209,22503.0,4928.0,2.0,6.0
16210,22503.0,4933.0,2.0,6.0
16211,22503.0,4943.0,2.0,6.0
16212,22503.0,4950.0,2.0,6.0
16213,22502.0,4956.0,2.0,6.0
16214,22500.0,4959.0,2.0,6.0
16215,22497.0,4965.0,2.0,6.0
16216,22496.0,4967.0,2.0,6.0
16217,22494.0,4970.0,2.0,6.0
16218,22491.0,4973.0,2.0,6.0
16219,22486.0,4976.0,2.0,6.0
16220,22485.0,4979.0,2.0,6.0
16221,22483.0,4981.0,2.0,6.0
16222,22482.0,4984.0,2.0,6.0
16223,22477.0,4987.0,2.0,6.0
16224,22471.0,4993.0,2.0,6.0
16225,22468.0,5000.0,2.0,6.0
16226,22464.0,5003.0,2.0,6.0
16227,22461.0,5008.0,2.0,6.0
16228,22458.0,5011.0,2.0,6.0
16229,22455.0,5014.0,2.0,6.0
16230,22453.0,5018.0,2.0,6.0
16231,22453.0,5023.0,2.0,6.0
16232,22453.0,5028.0,2.0,6.0
16233,22453.0,5033.0,2.0,6.0
16234,22453.0,5040.0,2.0,6.0
16235,22455.0,5045.0,2.0,6.0
16236,22455.0,5053.0,2.0,6.0
16237,22455.0,5059.0,2.0,6.0
16238,22455.0,5065.0,2.0,6.0
16239,22458.0,5078.0,2.0,6.0
16240,22461.0,5084.0,2.0,6.0
16241,22464.0,5093.0,2.0,6.0
16242,22471.0,5106.0,2.0,6.0
16243,22477.0,5114.0,2.0,6.0
16244,22480.0,5118.0,2.0,6.0
16245,22483.0,5123.0,2.0,6.0
16246,22491.0,5129.0,2.0,6.0
16247,22494.0,5136.0,2.0,6.0
16248,22499.0,5140.0,2.0,6.0
16249,22502.0,5142.0,2.0,6.0
16250,22507.0,5143.0,2.0,6.0
16251,22511.0,5145.0,2.0,6.0
16252,22516.0,5147.0,2.0,6.0
16253,22524.0,5151.0,2.0,6.0
16254,22530.0,5153.0,2.0,6.0
16255,22535.0,5156.0,2.0,6.0
16256,22538.0,5159.0,2.0,6.0
16257,22543.0,5162.0,2.0,6.0
16258,22549.0,5167.0,2.0,6.0
16259,22558.0,5172.0,2.0,6.0
16260,22571.0,5179.0,2.0,6.0
16261,22589.0,5193.0,2.0,6.0
16262,22607.0,5201.0,2.0,6.0
16263,22619.0,5206.0,2.0,6.0
16264,22632.0,5209.0,2.0,6.0
16265,22638.0,5211.0,2.0,6.0
16266,22649.0,5214.0,2.0,6.0
16267,22657.0,5217.0,2.0,6.0
16268,22668.0,5222.0,2.0,6.0
16269,22672.0,5226.0,2.0,6.0
16270,22678.0,5231.0,2.0,6.0
16271,22686.0,5234.0,2.0,6.0
16272,22696.0,5239.0,2.0,6.0
16273,22700.0,5242.0,2.0,6.0
16274,22708.0,5247.0,2.0,6.0
16275,22718.0,5253.0,2.0,6.0
16276,22735.0,5264.0,2.0,6.0
16277,22743.0,5268.0,2.0,6.0
16278,22755.0,5276.0,2.0,6.0
16279,22763.0,5283.0,2.0,6.0
16280,22766.0,5286.0,2.0,6.0
16281,22771.0,5287.0,2.0,6.0
16282,22778.0,5290.0,2.0,6.0
16283,22789.0,5297.0,2.0,6.0
16284,22799.0,5301.0,2.0,6.0
16285,22802.0,5304.0,2.0,6.0
16286,22803.0,5306.0,2.0,6.0
16287,22807.0,5309.0,2.0,6.0
16288,22813.0,5312.0,2.0,6.0
16289,22819.0,5315.0,2.0,6.0
16290,22822.0,5317.0,2.0,6.0
16291,22832.0,5322.0,2.0,6.0
16292,22835.0,5323.0,2.0,6.0
16293,22839.0,5325.0,2.0,6.0
16294,22841.0,5328.0,2.0,6.0
16295,22844.0,5329.0,2.0,6.0
16296,22846.0,5334.0,2.0,6.0
16297,22847.0,5336.0,2.0,6.0
16298,22847.0,5339.0,2.0,6.0
16299,22849.0,5343.0,2.0,6.0
16300,22850.0,5345.0,2.0,6.0
16301,22852.0,5347.0,2.0,6.0
16302,22857.0,5350.0,2.0,6.0
16303,22861.0,5354.0,2.0,6.0
16304,22863.0,5356.0,2.0,6.0
16305,22869.0,5362.0,2.0,6.0
16306,22871.0,5365.0,2.0,6.0
16307,22874.0,5368.0,2.0,6.0
16308,22877.0,5370.0,2.0,6.0
16309,22878.0,5372.0,2.0,6.0
16310,22882.0,5373.0,2.0,6.0
16311,22885.0,5373.0,2.0,6.0
16312,22888.0,5373.0,2.0,6.0
16313,22889.0,5373.0,2.0,6.0
16314,22894.0,5372.0,2.0,6.0
16315,22899.0,5372.0,2.0,6.0
16316,22903.0,5372.0,2.0,6.0
16317,22910.0,5368.0,2.0,6.0
16318,22913.0,5367.0,2.0,6.0
16319,22919.0,5365.0,2.0,6.0
16320,22924.0,5362.0,2.0,6.0
16321,22925.0,5361.0,2.0,6.0
16322,22928.0,5359.0,2.0,6.0
16323,22930.0,5356.0,2.0,6.0
16324,22933.0,5351.0,2.0,6.0
16325,22933.0,5342.0,2.0,6.0
16326,22936.0,5331.0,2.0,6.0
16327,22938.0,5312.0,2.0,6.0
16328,22938.0,5306.0,2.0,6.0
16329,22939.0,5297.0,2.0,6.0
16330,22939.0,5292.0,2.0,6.0
16331,22939.0,5286.0,2.0,6.0
16332,22938.0,5278.0,2.0,6.0
16333,22935.0,5264.0,2.0,6.0
